,id_lot,nb_piece,prix_tva_normale,prix_HT,prix_m2_HT
1022,102_2_CtWillage_Bouygues,5.0,275000.18957345973,229166.82,2239.27
1023,19_3_L'Olympe_Bouygues,1.0,123000.0,102500.0,5310.88
1024,38_L'Olympe_Bouygues,2.0,180000.0,150000.0,3875.97
1025,38_2_L'Olympe_Bouygues,2.0,189500.0,157916.67,4080.53
1026,61_L'Olympe_Bouygues,3.0,229000.0,190833.33,3097.94
1027,61_2_L'Olympe_Bouygues,3.0,234000.0,195000.0,3165.58
1028,63_1_L'Olympe_Bouygues,3.0,238000.0,198333.33,3118.45
1029,63_3_L'Olympe_Bouygues,3.0,246000.0,205000.0,3223.27
1030,61_5_L'Olympe_Bouygues,3.0,249000.0,207500.0,3368.51
1031,80_6_L'Olympe_Bouygues,4.0,299000.0,249166.67,3091.4
1032,40_1_LESVILLASDUPARC_Bouygues,2.0,136000.37914691944,113333.65,2794.91
1033,40_0_LESVILLASDUPARC_Bouygues,2.0,143000.1895734597,119166.82,2948.21
1034,43_1_LESVILLASDUPARC_Bouygues,2.0,149000.1895734597,124166.82,2877.56
1035,41_1_LESVILLASDUPARC_Bouygues,2.0,150000.0,125000.0,2994.73
1036,41_1__1_LESVILLASDUPARC_Bouygues,2.0,150000.0,125000.0,2994.73
1037,41_2_LESVILLASDUPARC_Bouygues,2.0,153000.56872037915,127500.47,3054.64
1038,43_1__1_LESVILLASDUPARC_Bouygues,2.0,153000.56872037915,127500.47,2954.82
1039,43_0_LESVILLASDUPARC_Bouygues,2.0,156999.8104265403,130833.18,3038.39
1040,41_0_LESVILLASDUPARC_Bouygues,2.0,156999.8104265403,130833.18,3134.48
1041,41_0__1_LESVILLASDUPARC_Bouygues,2.0,156999.8104265403,130833.18,3134.48
1042,43_2_LESVILLASDUPARC_Bouygues,2.0,156999.8104265403,130833.18,3032.06
1043,43_0__1_LESVILLASDUPARC_Bouygues,2.0,161000.1895734597,134166.82,3115.81
1044,60_2_LESVILLASDUPARC_Bouygues,3.0,189000.5687203792,157500.47,2612.38
1045,60_0_LESVILLASDUPARC_Bouygues,3.0,192999.8104265403,160833.18,2669.87
1046,59_0_LESVILLASDUPARC_Bouygues,3.0,198000.0,165000.0,2773.58
1047,86_None_LESVILLASDUPARC_Bouygues,4.0,216999.8104265403,180833.18,2082.13
1048,86_None__1_LESVILLASDUPARC_Bouygues,4.0,216999.8104265403,180833.18,2082.13
1049,86_None__2_LESVILLASDUPARC_Bouygues,4.0,216999.8104265403,180833.18,2082.13
1050,86_None__3_LESVILLASDUPARC_Bouygues,4.0,222999.8104265403,185833.18,2139.7
1051,86_None__4_LESVILLASDUPARC_Bouygues,4.0,228999.8104265403,190833.18,2197.27
1052,86_None__5_LESVILLASDUPARC_Bouygues,4.0,228999.8104265403,190833.18,2197.27
1053,93_None_LESVILLASDUPARC_Bouygues,5.0,234000.0,195000.0,2076.68
1054,93_None__1_LESVILLASDUPARC_Bouygues,5.0,234000.0,195000.0,2076.68
1055,93_None__2_LESVILLASDUPARC_Bouygues,5.0,234000.0,195000.0,2076.68
1056,93_None__3_LESVILLASDUPARC_Bouygues,5.0,234000.0,195000.0,2076.68
1057,93_None__4_LESVILLASDUPARC_Bouygues,5.0,234000.0,195000.0,2076.68
1058,93_None__5_LESVILLASDUPARC_Bouygues,5.0,240000.0,200000.0,2129.93
1059,39_1_KONNECT_Bouygues,2.0,144000.0,120000.0,3051.88
1060,39_2_KONNECT_Bouygues,2.0,148000.37914691944,123333.65,3131.89
1061,39_2__1_KONNECT_Bouygues,2.0,149000.1895734597,124166.82,3125.27
1062,39_3_KONNECT_Bouygues,2.0,151999.6208530806,126666.35,3216.51
1063,39_1__1_KONNECT_Bouygues,2.0,153000.56872037915,127500.47,3251.73
1064,40_2_KONNECT_Bouygues,2.0,156000.0,130000.0,3173.05
1065,39_2__2_KONNECT_Bouygues,2.0,156999.8104265403,130833.18,3293.06
1066,39_4_KONNECT_Bouygues,2.0,160000.37914691944,133333.65,3385.82
1067,40_1_KONNECT_Bouygues,2.0,168000.0,140000.0,3417.13
1068,60_2_KONNECT_Bouygues,3.0,201000.5687203792,167500.47,2783.32
1069,64_1_KONNECT_Bouygues,3.0,204000.0,170000.0,2638.93
1070,64_2_KONNECT_Bouygues,3.0,209000.1895734597,174166.82,2703.61
1071,60_2__1_KONNECT_Bouygues,3.0,211999.62085308056,176666.35,2935.63
1072,60_3_KONNECT_Bouygues,3.0,216999.8104265403,180833.18,3010.37
1073,65_3_KONNECT_Bouygues,3.0,216999.8104265403,180833.18,2771.81
1074,65_3__1_KONNECT_Bouygues,3.0,216999.8104265403,180833.18,2771.81
1075,64_3_KONNECT_Bouygues,3.0,237000.56872037915,197500.47,3081.61
1076,79_2_KONNECT_Bouygues,4.0,244000.3791469194,203333.65,2563.14
1077,60_1_KONNECT_Bouygues,3.0,218000.0,181666.67,3018.72
1078,80_1_KONNECT_Bouygues,4.0,252999.8104265403,210833.18,2613.2
1079,81_3_KONNECT_Bouygues,4.0,268000.3791469194,223333.65,2727.91
1080,84_4_KONNECT_Bouygues,4.0,274000.3791469194,228333.65,2690.08
1081,98_4_KONNECT_Bouygues,5.0,312000.0,260000.0,2652.25
1082,96_4_KONNECT_Bouygues,5.0,325999.6208530806,271666.35,2812.86
1083,89_2_EMERGENCE_Bouygues,4.0,290700.0,242250.0,2702.18
1084,29_3_ALCOVES_Bouygues,1.0,117900.2843601896,98250.24,3376.3
1085,41_2_ALCOVES_Bouygues,2.0,134900.4739336493,112417.06,2738.54
1086,61_1_ALCOVES_Bouygues,3.0,188815.1658767773,157345.97,2579.44
1087,61_2_ALCOVES_Bouygues,3.0,188815.1658767773,157345.97,2579.44
1088,67_1_ALCOVES_Bouygues,3.0,207014.21800947867,172511.85,2553.84
1089,67_2_ALCOVES_Bouygues,3.0,207014.21800947867,172511.85,2553.84
1090,83_0_ALCOVES_Bouygues,4.0,244549.76303317535,203791.47,2427.53
1091,84_0_ALCOVES_Bouygues,4.0,245687.2037914692,204739.34,2425.82
1092,85_0_ALCOVES_Bouygues,4.0,247962.08530805685,206635.07,2429.57
1093,85_0__1_ALCOVES_Bouygues,4.0,247962.08530805685,206635.07,2429.57
1094,85_0__2_ALCOVES_Bouygues,4.0,247962.08530805685,206635.07,2429.57
1095,85_0__3_ALCOVES_Bouygues,4.0,247962.08530805685,206635.07,2429.57
1096,85_0__4_ALCOVES_Bouygues,4.0,247962.08530805685,206635.07,2429.57
1097,85_0__5_ALCOVES_Bouygues,4.0,247962.08530805685,206635.07,2429.57
1098,85_0__6_ALCOVES_Bouygues,4.0,247962.08530805685,206635.07,2429.57
1099,85_0__7_ALCOVES_Bouygues,4.0,247962.08530805685,206635.07,2429.57
1100,86_0_ALCOVES_Bouygues,4.0,250236.9668246445,208530.81,2420.55
1101,86_3_ALCOVES_Bouygues,4.0,257061.6113744076,214218.01,2488.01
1102,44_1_LYS&HOME_Bouygues,2.0,148000.0,123333.33,2787.19
1103,44_2_LYS&HOME_Bouygues,2.0,155000.0,129166.67,2919.02
1104,44_2__1_LYS&HOME_Bouygues,2.0,155000.0,129166.67,2919.02
1105,44_3_LYS&HOME_Bouygues,2.0,155000.0,129166.67,2919.02
1106,44_3__1_LYS&HOME_Bouygues,2.0,162000.0,135000.0,3050.85
1107,44_3__2_LYS&HOME_Bouygues,2.0,162000.0,135000.0,3050.85
1108,44_3__3_LYS&HOME_Bouygues,2.0,162000.0,135000.0,3067.48
1109,46_3_LYS&HOME_Bouygues,2.0,174000.0,145000.0,3130.4
1110,63_1_LYS&HOME_Bouygues,3.0,194000.0,161666.67,2535.95
1111,63_1__1_LYS&HOME_Bouygues,3.0,202000.0,168333.33,2640.52
1112,63_2_LYS&HOME_Bouygues,3.0,204000.0,170000.0,2666.67
1113,63_2__1_LYS&HOME_Bouygues,3.0,211000.0,175833.33,2758.17
1114,69_2_LYS&HOME_Bouygues,3.0,217000.0,180833.33,2585.18
1115,63_3_LYS&HOME_Bouygues,3.0,220000.0,183333.33,2875.82
1116,84_LYS&HOME_Bouygues,4.0,220000.0,183333.33,2168.6
1117,87_LYS&HOME_Bouygues,4.0,225000.0,187500.0,2141.39
1118,83_LYS&HOME_Bouygues,4.0,230000.0,191666.67,2285.83
1119,83__1_LYS&HOME_Bouygues,4.0,230000.0,191666.67,2283.65
1120,83__2_LYS&HOME_Bouygues,4.0,230000.0,191666.67,2284.19
1121,83__3_LYS&HOME_Bouygues,4.0,230000.0,191666.67,2285.28
1122,83__4_LYS&HOME_Bouygues,4.0,230000.0,191666.67,2285.83
1123,86_LYS&HOME_Bouygues,4.0,236000.0,196666.67,2280.72
1124,85_LYS&HOME_Bouygues,4.0,236000.0,196666.67,2312.91
1125,86__1_LYS&HOME_Bouygues,4.0,236000.0,196666.67,2280.72
1126,85__1_LYS&HOME_Bouygues,4.0,236000.0,196666.67,2312.91
1127,46_1_SecretGarden_Bouygues,2.0,132511.84834123222,110426.54,2359.54
1128,49_3_SecretGarden_Bouygues,2.0,138793.9336492891,115661.61,2346.08
1129,49_0_SecretGarden_Bouygues,2.0,139513.9336492891,116261.61,2343.98
1130,49_1_SecretGarden_Bouygues,2.0,139513.9336492891,116261.61,2343.98
1131,67_1_SecretGarden_Bouygues,3.0,181993.9336492891,151661.61,2253.52
1132,67_2_SecretGarden_Bouygues,3.0,181993.9336492891,151661.61,2253.52
1133,68_1_SecretGarden_Bouygues,3.0,184393.9336492891,153661.61,2249.8
1134,68_2_SecretGarden_Bouygues,3.0,184393.9336492891,153661.61,2249.8
1135,68_2__1_SecretGarden_Bouygues,3.0,185353.9336492891,154461.61,2248.35
1136,81_1_SecretGarden_Bouygues,4.0,216553.9336492891,180461.61,2208.83
1137,81_2_SecretGarden_Bouygues,4.0,216553.9336492891,180461.61,2208.83
1138,82_1_SecretGarden_Bouygues,4.0,218233.9336492891,181861.61,2207.06
1139,82_2_SecretGarden_Bouygues,4.0,218233.9336492891,181861.61,2207.06
1140,82_3_SecretGarden_Bouygues,4.0,218233.9336492891,181861.61,2207.06
1141,82_4_SecretGarden_Bouygues,4.0,218233.9336492891,181861.61,2207.06
1142,50_SecretGarden_Bouygues,2.0,199000.0,165833.33,3303.45
1143,49_SecretGarden_Bouygues,2.0,200000.0,166666.67,3380.66
1144,52_SecretGarden_Bouygues,2.0,207000.0,172500.0,3267.05
1145,47_1_SecretGarden_Bouygues,2.0,213000.0,177500.0,3705.64
1146,47_2_SecretGarden_Bouygues,2.0,217000.0,180833.33,3791.06
1147,47_3_SecretGarden_Bouygues,2.0,217000.0,180833.33,3807.02
1148,46_2_SecretGarden_Bouygues,2.0,221000.0,184166.67,3926.79
1149,46_3_SecretGarden_Bouygues,2.0,221000.0,184166.67,3926.79
1150,49_1__1_SecretGarden_Bouygues,2.0,222000.0,185000.0,3752.54
1151,48_1_SecretGarden_Bouygues,2.0,222000.0,185000.0,3783.23
1152,68_SecretGarden_Bouygues,3.0,240000.0,200000.0,2932.55
1153,67_3_SecretGarden_Bouygues,3.0,258000.0,215000.0,3180.47
1154,68_3_SecretGarden_Bouygues,3.0,261000.0,217500.0,3198.53
1155,67_3__1_SecretGarden_Bouygues,3.0,264000.0,220000.0,3268.95
1156,67_4_SecretGarden_Bouygues,3.0,278000.0,231666.67,3442.3
1157,69_5_SecretGarden_Bouygues,3.0,282000.0,235000.0,3386.17
1158,70_5_SecretGarden_Bouygues,3.0,285000.0,237500.0,3383.19
1159,81_3_SecretGarden_Bouygues,4.0,302000.0,251666.67,3080.38
1160,83_4_SecretGarden_Bouygues,4.0,315000.0,262500.0,3128.72
1161,83_5_SecretGarden_Bouygues,4.0,317000.0,264166.67,3148.59
1162,84_4_SecretGarden_Bouygues,4.0,323000.0,269166.67,3204.37
1163,83_LesJardinsduHainaut_Bouygues,4.0,219000.0,182500.0,2185.63
1164,42_LeFilduLin_Bouygues,2.0,179000.0,149166.67,3488.46
1165,42__1_LeFilduLin_Bouygues,2.0,179000.0,149166.67,3472.22
1166,42__2_LeFilduLin_Bouygues,2.0,182000.0,151666.67,3537.0
1167,43_1_LeFilduLin_Bouygues,2.0,182000.0,151666.67,3480.99
1168,42__3_LeFilduLin_Bouygues,2.0,183000.0,152500.0,3562.25
1169,43_2_LeFilduLin_Bouygues,2.0,183000.0,152500.0,3499.31
1170,45_LeFilduLin_Bouygues,2.0,187000.0,155833.33,3445.35
1171,45__1_LeFilduLin_Bouygues,2.0,189000.0,157500.0,3476.05
1172,45_1_LeFilduLin_Bouygues,2.0,189000.0,157500.0,3446.39
1173,45_2_LeFilduLin_Bouygues,2.0,189000.0,157500.0,3447.14
1174,42_1_LeFilduLin_Bouygues,2.0,190000.0,158333.33,3707.17
1175,42_2_LeFilduLin_Bouygues,2.0,190000.0,158333.33,3729.88
1176,42_1__1_LeFilduLin_Bouygues,2.0,191000.0,159166.67,3711.04
1177,43_1__1_LeFilduLin_Bouygues,2.0,191000.0,159166.67,3649.77
1178,43_2__1_LeFilduLin_Bouygues,2.0,191000.0,159166.67,3648.94
1179,42_1__2_LeFilduLin_Bouygues,2.0,,,
1180,42_2__1_LeFilduLin_Bouygues,2.0,192000.0,160000.0,3730.47
1181,42_2__2_LeFilduLin_Bouygues,2.0,192000.0,160000.0,3743.57
1182,41_3_LeFilduLin_Bouygues,2.0,196000.0,163333.33,3918.75
1183,44_2_LeFilduLin_Bouygues,2.0,197000.0,164166.67,3655.46
1184,41_3__1_LeFilduLin_Bouygues,2.0,197000.0,164166.67,3959.64
1185,45_1__1_LeFilduLin_Bouygues,2.0,198000.0,165000.0,3657.73
1186,41_3__2_LeFilduLin_Bouygues,2.0,199000.0,165833.33,3992.14
1187,41_3__3_LeFilduLin_Bouygues,2.0,199000.0,165833.33,3987.34
1188,43_3_LeFilduLin_Bouygues,2.0,203000.0,169166.67,3898.75
1189,65_LeFilduLin_Bouygues,3.0,244000.0,203333.33,3112.4
1190,62_1_LeFilduLin_Bouygues,3.0,253000.0,210833.33,3388.51
1191,63_2_LeFilduLin_Bouygues,3.0,253000.0,210833.33,3340.73
1192,63_LeFilduLin_Bouygues,3.0,255000.0,212500.0,3355.97
1193,61_LeFilduLin_Bouygues,3.0,255000.0,212500.0,3477.34
1194,61_2_LeFilduLin_Bouygues,3.0,267000.0,222500.0,3607.91
1195,61_2__1_LeFilduLin_Bouygues,3.0,267000.0,222500.0,3598.58
1196,63_1_LeFilduLin_Bouygues,3.0,268000.0,223333.33,3529.85
1197,63_2__1_LeFilduLin_Bouygues,3.0,268000.0,223333.33,3542.72
1198,61_1_LeFilduLin_Bouygues,3.0,272000.0,226666.67,3680.25
1199,63_1__1_LeFilduLin_Bouygues,3.0,274000.0,228333.33,3575.53
1200,64_2_LeFilduLin_Bouygues,3.0,276000.0,230000.0,3553.77
1201,65_1_LeFilduLin_Bouygues,3.0,278000.0,231666.67,3523.98
1202,64_3_LeFilduLin_Bouygues,3.0,305000.0,254166.67,3947.91
1203,82_3_LeFilduLin_Bouygues,4.0,351000.0,292500.0,3530.05
1204,106_LeFilduLin_Bouygues,5.0,360000.0,300000.0,2821.14
1205,110_LeFilduLin_Bouygues,5.0,375000.0,312500.0,2828.31
1206,111_LeFilduLin_Bouygues,5.0,385000.0,320833.33,2878.98
1207,41_4_Sensorium_Bouygues,2.0,254000.0,211666.67,5136.29
1208,40_4_Sensorium_Bouygues,2.0,255000.0,212500.0,5266.42
1209,47_1_Sensorium_Bouygues,2.0,259000.0,215833.33,4557.29
1210,48_1_Sensorium_Bouygues,2.0,260000.0,216666.67,4459.08
1211,47_2_Sensorium_Bouygues,2.0,266000.0,221666.67,4679.47
1212,48_3_Sensorium_Bouygues,2.0,267000.0,222500.0,4579.13
1213,60_1_Sensorium_Bouygues,3.0,306000.0,255000.0,4240.81
1214,57_2_Sensorium_Bouygues,3.0,316000.0,263333.33,4595.7
1215,60_2_Sensorium_Bouygues,3.0,316000.0,263333.33,4379.4
1216,62_1_Sensorium_Bouygues,3.0,318000.0,265000.0,4239.32
1217,69_Sensorium_Bouygues,3.0,321000.0,267500.0,3875.13
1218,58_2_Sensorium_Bouygues,3.0,323000.0,269166.67,4570.67
1219,59_3_Sensorium_Bouygues,3.0,343000.0,285833.33,4843.81
1220,67_Sensorium_Bouygues,3.0,352000.0,293333.33,4357.3
1221,69__1_Sensorium_Bouygues,3.0,353000.0,294166.67,4255.27
1222,60_3_Sensorium_Bouygues,3.0,361000.0,300833.33,4935.74
1223,60_4_Sensorium_Bouygues,3.0,365000.0,304166.67,4990.43
1224,78_2_Sensorium_Bouygues,4.0,399000.0,332500.0,4240.53
1225,76_1_Sensorium_Bouygues,4.0,408000.0,340000.0,4439.8
1226,76_2_Sensorium_Bouygues,4.0,419000.0,349166.67,4575.63
1227,78_2__1_Sensorium_Bouygues,4.0,427000.0,355833.33,4512.22
1228,76_3_Sensorium_Bouygues,4.0,427000.0,355833.33,4663.0
1229,81_2_Sensorium_Bouygues,4.0,428000.0,356666.67,4381.12
1230,78_3_Sensorium_Bouygues,4.0,429000.0,357500.0,4559.37
1231,76_4_Sensorium_Bouygues,4.0,439000.0,365833.33,4794.04
1232,78_3__1_Sensorium_Bouygues,4.0,440000.0,366666.67,4649.59
1233,81_3_Sensorium_Bouygues,4.0,445000.0,370833.33,4555.13
1234,79_3_Sensorium_Bouygues,4.0,465000.0,387500.0,4872.38
1235,92_2_Sensorium_Bouygues,4.0,502000.0,418333.33,4534.78
1236,92_3_Sensorium_Bouygues,4.0,513000.0,427500.0,4634.15
1237,109_5_Sensorium_Bouygues,4.0,599000.0,499166.67,4564.85
1238,60_1_LeClosdeTocqueville_Bouygues,3.0,189000.0,157500.0,2587.06
1239,60_Emergence_Bouygues,3.0,199000.0,165833.33,2719.47
1240,66_Emergence_Bouygues,3.0,206000.0,171666.67,2593.94
1241,68_1_Emergence_Bouygues,3.0,213000.0,177500.0,2580.32
1242,79_6_Emergence_Bouygues,4.0,305000.0,254166.67,3184.65
1243,47_1_VillasAdonis_Bouygues,2.0,355000.0,295833.33,6254.4
1244,50_VillasAdonis_Bouygues,2.0,370000.0,308333.33,6142.1
1245,54_VillasAdonis_Bouygues,2.0,410000.0,341666.67,6257.63
1246,73_1_VillasAdonis_Bouygues,3.0,485000.0,404166.67,5476.51
1247,73_2_VillasAdonis_Bouygues,3.0,495000.0,412500.0,5597.01
1248,73_VillasAdonis_Bouygues,3.0,515000.0,429166.67,5817.63
1249,75_2_VillasAdonis_Bouygues,3.0,530000.0,441666.67,5865.43
1250,83_1_VillasAdonis_Bouygues,4.0,549000.0,457500.0,5465.95
1251,83_VillasAdonis_Bouygues,4.0,559000.0,465833.33,5592.24
1252,83_2_VillasAdonis_Bouygues,4.0,570000.0,475000.0,5688.62
1253,85_1_VillasAdonis_Bouygues,4.0,589000.0,490833.33,5740.74
1254,85_2_VillasAdonis_Bouygues,4.0,599000.0,499166.67,5872.55
1255,89_1_VillasAdonis_Bouygues,4.0,619000.0,515833.33,5763.5
1256,92_1_VillasAdonis_Bouygues,4.0,629000.0,524166.67,5687.57
1257,123_2_VillasAdonis_Bouygues,5.0,930000.0,775000.0,6270.23
1258,65_BOTANY_Bouygues,3.0,322000.0,268333.33,4118.7
1259,66_1_BOTANY_Bouygues,3.0,326000.0,271666.67,4099.39
1260,34_6_L'ECRIN_Bouygues,1.0,410000.0,341666.67,9871.91
1261,43_3_L'ECRIN_Bouygues,2.0,440000.0,366666.67,8409.79
1262,50_5_L'ECRIN_Bouygues,2.0,492000.0,410000.0,8104.37
1263,61_5_L'ECRIN_Bouygues,3.0,555000.0,462500.0,7560.9
1264,63_5_L'ECRIN_Bouygues,3.0,575000.0,479166.67,7536.44
1265,68_5_L'ECRIN_Bouygues,3.0,595000.0,495833.33,7270.28
1266,84_4_L'ECRIN_Bouygues,4.0,750000.0,625000.0,7399.08
1267,94_3_L'ECRIN_Bouygues,4.0,850000.0,708333.33,7534.66
1268,85_5_L'ECRIN_Bouygues,4.0,950000.0,791666.67,9222.58
1269,100_6_L'ECRIN_Bouygues,5.0,1260000.0,1050000.0,10403.25
1270,31_LEDOMAINEDELAFAISANDERIE_Bouygues,1.0,199000.0,165833.33,5247.89
1271,37_4_LEDOMAINEDELAFAISANDERIE_Bouygues,1.0,229000.0,190833.33,5048.5
1272,38_LEDOMAINEDELAFAISANDERIE_Bouygues,1.0,229000.0,190833.33,5008.75
1273,41_1_LEDOMAINEDELAFAISANDERIE_Bouygues,2.0,245000.0,204166.67,4884.37
1274,41_LEDOMAINEDELAFAISANDERIE_Bouygues,2.0,250000.0,208333.33,4984.05
1275,47_5_LEDOMAINEDELAFAISANDERIE_Bouygues,2.0,270000.0,225000.0,4756.87
1276,52_LEDOMAINEDELAFAISANDERIE_Bouygues,2.0,290000.0,241666.67,4577.02
1277,72_2_LEDOMAINEDELAFAISANDERIE_Bouygues,3.0,340000.0,283333.33,3913.44
1278,72_LEDOMAINEDELAFAISANDERIE_Bouygues,3.0,350000.0,291666.67,4028.55
1279,87_3_LEDOMAINEDELAFAISANDERIE_Bouygues,4.0,409000.0,340833.33,3895.24
1280,100_3_LEDOMAINEDELAFAISANDERIE_Bouygues,4.0,449000.0,374166.67,3719.35
1281,77_5_NOUVELECLAT_Bouygues,4.0,520000.3791469194,433333.65,5618.95
1282,77_1_NOUVELECLAT_Bouygues,4.0,532000.3791469195,443333.65,5748.62
1283,30_LeClosduChteau_Bouygues,1.0,182200.0,151833.33,4983.04
1284,39_LeClosduChteau_Bouygues,2.0,228000.0,190000.0,4815.0
1285,42_LeClosduChteau_Bouygues,2.0,240000.0,200000.0,4734.85
1286,42__1_LeClosduChteau_Bouygues,2.0,242900.0,202416.67,4757.15
1287,39_1_LeClosduChteau_Bouygues,2.0,249000.0,207500.0,5257.16
1288,45_LeClosduChteau_Bouygues,2.0,255000.0,212500.0,4662.13
1289,42__2_LeClosduChteau_Bouygues,2.0,255000.0,212500.0,4962.63
1290,62_0_LeClosduChteau_Bouygues,3.0,303000.56872037915,252500.47,4072.59
1291,66_0_LeClosduChteau_Bouygues,3.0,321000.56872037915,267500.47,4039.57
1292,66_1_LeClosduChteau_Bouygues,3.0,321000.56872037915,267500.47,4042.62
1293,69_1_LeClosduChteau_Bouygues,3.0,336999.81042654027,280833.18,4037.28
1294,54_LeClosduChteau_Bouygues,2.0,310000.0,258333.33,4732.25
1295,54_1_LeClosduChteau_Bouygues,2.0,322000.0,268333.33,4905.55
1296,30_1_L'Emblme_Bouygues,1.0,245000.0,204166.67,6693.99
1297,34_1_L'Emblme_Bouygues,1.0,260000.0,216666.67,6316.81
1298,40_1_L'Emblme_Bouygues,2.0,346919.4312796209,289099.53,7207.67
1299,37_5_L'Emblme_Bouygues,2.0,330000.0,275000.0,7347.05
1300,61_2_L'Emblme_Bouygues,3.0,419749.7630331754,349791.47,5650.0
1301,65_4_L'Emblme_Bouygues,3.0,443000.1895734597,369166.82,5594.28
1302,45_4_EnSeine_Bouygues,2.0,560000.0,466666.67,10324.48
1303,66_1_EnSeine_Bouygues,3.0,660000.0,550000.0,8216.31
1304,80_1_EnSeine_Bouygues,4.0,750000.0,625000.0,7784.28
1305,30_Canopa_Bouygues,1.0,240000.0,200000.0,6497.73
1306,30_4_Canopa_Bouygues,1.0,275000.0,229166.67,7568.25
1307,49_0_Canopa_Bouygues,2.0,327000.56872037915,272500.47,5489.53
1308,41_3_Canopa_Bouygues,2.0,330000.0,275000.0,6656.98
1309,47_1_Canopa_Bouygues,2.0,340000.0,283333.33,5925.0
1310,45_4_Canopa_Bouygues,2.0,340000.0,283333.33,6261.51
1311,49_2_Canopa_Bouygues,2.0,364000.0,303333.33,6144.08
1312,47_2_Canopa_Bouygues,2.0,369000.0,307500.0,6430.36
1313,65_1_Canopa_Bouygues,3.0,420999.81042654027,350833.18,5352.15
1314,64_1_Canopa_Bouygues,3.0,421999.6208530806,351666.35,5441.22
1315,65_3_Canopa_Bouygues,3.0,433999.6208530806,361666.35,5517.41
1316,51_2_Canopa_Bouygues,2.0,389000.0,324166.67,6353.72
1317,51_3_Canopa_Bouygues,2.0,399000.0,332500.0,6517.05
1318,66_0_Canopa_Bouygues,3.0,455000.1895734597,379166.82,5662.59
1319,67_0_Canopa_Bouygues,3.0,457999.6208530806,381666.35,5658.51
1320,61_4_Canopa_Bouygues,3.0,440000.0,366666.67,5946.59
1321,61_3_Canopa_Bouygues,3.0,450000.0,375000.0,6081.74
1322,65_3__1_Canopa_Bouygues,3.0,470000.0,391666.67,5944.25
1323,66_4_Canopa_Bouygues,3.0,470000.0,391666.67,5917.31
1324,86_1_Canopa_Bouygues,4.0,551000.1895734598,459166.82,5307.67
1325,93_3_Canopa_Bouygues,5.0,700000.0,583333.33,6260.28
1326,99_3_Canopa_Bouygues,5.0,750000.0,625000.0,6294.06
1327,48_4_VilladesDames_Bouygues,2.0,240000.0,200000.0,4124.56
1328,65_1_VilladesDames_Bouygues,3.0,292699.90521327016,243916.59,3738.19
1329,67_1_VilladesDames_Bouygues,3.0,322000.37914691947,268333.65,3992.47
1330,66_3_VilladesDames_Bouygues,3.0,324000.0,270000.0,4034.67
1331,84_3_VilladesDames_Bouygues,4.0,365000.1895734597,304166.82,3615.87
1332,75_3_VilladesDames_Bouygues,4.0,371000.1895734597,309166.82,4085.19
1333,40_2_GreenAlley_Bouygues,2.0,236000.0,196666.67,4880.07
1334,42_GreenAlley_Bouygues,2.0,243000.0,202500.0,4801.99
1335,46_1_GreenAlley_Bouygues,2.0,259000.0,215833.33,4611.82
1336,52_GreenAlley_Bouygues,3.0,265000.0,220833.33,4214.38
1337,48_1_GreenAlley_Bouygues,2.0,278000.0,231666.67,4786.5
1338,57_GreenAlley_Bouygues,3.0,285000.0,237500.0,4144.13
1339,55_2_GreenAlley_Bouygues,3.0,286000.0,238333.33,4299.72
1340,58_GreenAlley_Bouygues,3.0,289000.0,240833.33,4101.39
1341,65_GreenAlley_Bouygues,3.0,292000.0,243333.33,3726.39
1342,57_1_GreenAlley_Bouygues,3.0,292000.0,243333.33,4245.17
1343,55_GreenAlley_Bouygues,3.0,293000.0,244166.67,4407.34
1344,57_1__1_GreenAlley_Bouygues,3.0,294000.0,245000.0,4232.16
1345,58__1_GreenAlley_Bouygues,3.0,297000.0,247500.0,4214.92
1346,58_1_GreenAlley_Bouygues,3.0,297000.0,247500.0,4214.92
1347,57_2_GreenAlley_Bouygues,3.0,301000.0,250833.33,4332.93
1348,58_2_GreenAlley_Bouygues,3.0,304000.0,253333.33,4314.26
1349,61_GreenAlley_Bouygues,3.0,319000.0,265833.33,4343.68
1350,61_1_GreenAlley_Bouygues,3.0,319000.0,265833.33,4343.68
1351,61_1__1_GreenAlley_Bouygues,3.0,319000.0,265833.33,4350.79
1352,71_1_GreenAlley_Bouygues,4.0,332000.0,276666.67,3857.06
1353,69_2_GreenAlley_Bouygues,3.0,334000.0,278333.33,3985.3
1354,74_1_GreenAlley_Bouygues,4.0,335000.0,279166.67,3752.24
1355,67_1_GreenAlley_Bouygues,3.0,336000.0,280000.0,4158.62
1356,70_GreenAlley_Bouygues,4.0,342000.0,285000.0,4056.94
1357,70_1_GreenAlley_Bouygues,4.0,351000.0,292500.0,4163.7
1358,78_GreenAlley_Bouygues,4.0,355000.0,295833.33,3749.47
1359,78_1_GreenAlley_Bouygues,4.0,365000.0,304166.67,3855.09
1360,72_2_GreenAlley_Bouygues,4.0,368000.0,306666.67,4255.71
1361,72_1_GreenAlley_Bouygues,4.0,371000.0,309166.67,4246.79
1362,78_2_GreenAlley_Bouygues,4.0,383000.0,319166.67,4047.77
1363,75_GreenAlley_Bouygues,4.0,391000.0,325833.33,4311.11
1364,72_GreenAlley_Bouygues,4.0,397000.0,330833.33,4544.41
